Time,Value,Segment UID
1736469306.1350305,29.99911,step_filament_voltages
1736469307.101358,29.99911,step_filament_voltages
1736469308.1190042,29.99911,step_filament_voltages
1736469309.1363392,29.99911,step_filament_voltages
1736469310.1539593,29.99911,step_filament_voltages
1736469311.120628,29.99911,step_filament_voltages
1736469312.1380265,29.99911,step_filament_voltages
1736469313.0026252,29.99911,step_filament_voltages
1736469313.9691854,29.99911,step_filament_voltages
1736469314.9867134,29.99911,step_filament_voltages
1736469316.0041547,29.99911,step_filament_voltages
1736469316.9709442,29.99911,step_filament_voltages
1736469317.9882855,29.99911,step_filament_voltages
1736469319.0057688,29.99911,step_filament_voltages
1736469319.9723735,29.99911,step_filament_voltages
1736469320.9898179,29.99911,step_filament_voltages
1736469322.0075514,29.99911,step_filament_voltages
1736469322.9741616,29.99911,step_filament_voltages
1736469323.9917748,29.99911,step_filament_voltages
1736469325.1621985,29.99911,step_filament_voltages
1736469326.1289551,29.99911,step_filament_voltages
1736469327.1462398,29.99911,step_filament_voltages
1736469328.3157947,29.99911,step_filament_voltages
1736469329.2824874,29.99911,step_filament_voltages
1736469330.2999156,29.99911,step_filament_voltages
1736469331.3174968,29.99911,step_filament_voltages
1736469332.2841225,29.99911,step_filament_voltages
1736469333.3016279,29.99911,step_filament_voltages
1736469334.3202705,29.99911,step_filament_voltages
1736469335.2868311,29.99911,step_filament_voltages
1736469336.3043296,29.99911,step_filament_voltages
1736469337.3218102,29.99911,step_filament_voltages
1736469338.339363,29.99911,step_filament_voltages
1736469339.305956,29.99911,step_filament_voltages
1736469340.3233364,29.99911,step_filament_voltages
1736469341.2898712,29.99911,step_filament_voltages
1736469342.2563589,29.99911,step_filament_voltages
1736469343.2738523,29.99911,step_filament_voltages
1736469344.2404826,29.99911,step_filament_voltages
1736469345.2579143,29.99911,step_filament_voltages
1736469346.2754877,29.99911,step_filament_voltages
1736469347.2929704,29.99911,step_filament_voltages
1736469348.2595274,29.99911,step_filament_voltages
1736469349.2772121,29.99911,step_filament_voltages
1736469350.294616,29.99911,step_filament_voltages
1736469351.26122,29.99911,step_filament_voltages
1736469352.227751,29.99911,step_filament_voltages
1736469353.2962089,29.99911,step_filament_voltages
1736469354.262779,29.99911,step_filament_voltages
1736469355.2803192,29.99911,step_filament_voltages
1736469356.2978992,29.99911,step_filament_voltages
1736469357.2642639,29.99911,step_filament_voltages
1736469358.2817829,29.99911,step_filament_voltages
1736469359.299451,29.99911,step_filament_voltages
1736469360.266029,29.99911,step_filament_voltages
1736469361.2834496,29.99911,step_filament_voltages
1736469362.301204,29.99911,step_filament_voltages
1736469363.2676458,29.99911,step_filament_voltages
1736469364.2854247,29.99911,step_filament_voltages
1736469365.3031402,29.99911,step_filament_voltages
1736469366.3208323,29.99911,step_filament_voltages
1736469367.134175,29.99911,step_filament_voltages
1736469368.1518128,29.99911,step_filament_voltages
1736469369.118619,29.99911,step_filament_voltages
1736469370.1360843,29.99911,step_filament_voltages
1736469371.153535,29.99911,step_filament_voltages
1736469372.1711962,29.99911,step_filament_voltages
1736469373.1377504,29.99911,step_filament_voltages
1736469374.1552799,29.99911,step_filament_voltages
1736469375.172918,29.99911,step_filament_voltages
1736469376.1395605,29.99911,step_filament_voltages
1736469377.1572056,29.99911,step_filament_voltages
1736469378.32753,29.99911,step_filament_voltages
1736469379.29404,29.99911,step_filament_voltages
1736469380.3114417,29.99911,step_filament_voltages
1736469381.3291671,29.99911,step_filament_voltages
1736469382.2955244,29.99911,step_filament_voltages
1736469383.3132434,29.99911,step_filament_voltages
1736469384.3306084,29.99911,step_filament_voltages
1736469385.297265,29.99911,step_filament_voltages
1736469386.3146486,29.99911,step_filament_voltages
1736469387.332331,29.99911,step_filament_voltages
1736469388.299011,29.99911,step_filament_voltages
1736469389.3164709,29.99911,step_filament_voltages
1736469390.3341255,29.99911,step_filament_voltages
1736469391.3006043,29.99911,step_filament_voltages
1736469392.1652632,29.99911,step_filament_voltages
1736469393.1829388,29.99911,step_filament_voltages
1736469394.1493762,29.99911,step_filament_voltages
1736469395.1672351,29.99911,step_filament_voltages
1736469396.1847594,29.99911,step_filament_voltages
1736469397.2023222,29.99911,step_filament_voltages
1736469398.169075,29.99911,step_filament_voltages
1736469399.135752,29.99911,step_filament_voltages
1736469400.153229,29.99911,step_filament_voltages
1736469401.1198742,29.99911,step_filament_voltages
1736469402.137326,29.99911,step_filament_voltages
1736469403.1550267,29.99911,step_filament_voltages
1736469404.1215453,29.99911,step_filament_voltages
1736469405.1392713,29.99911,step_filament_voltages
1736469406.1565824,29.99911,step_filament_voltages
1736469407.1232421,29.99911,step_filament_voltages
1736469408.1409316,29.99911,step_filament_voltages
1736469409.158322,29.99911,step_filament_voltages
1736469410.1250908,29.99911,step_filament_voltages
1736469411.1426237,29.99911,step_filament_voltages
1736469412.1601534,29.99911,step_filament_voltages
1736469413.126856,29.99911,step_filament_voltages
1736469414.1443903,29.99911,step_filament_voltages
1736469415.1621957,29.99911,step_filament_voltages
1736469416.1284547,29.99911,step_filament_voltages
1736469417.1463149,29.99911,step_filament_voltages
1736469418.1639922,29.99911,step_filament_voltages
1736469419.1305268,29.99911,step_filament_voltages
1736469420.1481915,29.99911,step_filament_voltages
1736469421.16602,29.99911,step_filament_voltages
1736469422.2853453,29.99911,step_filament_voltages
1736469423.302986,29.99911,step_filament_voltages
1736469424.3205135,29.99911,step_filament_voltages
1736469425.287276,29.99911,step_filament_voltages
1736469426.3048778,29.99911,step_filament_voltages
1736469427.3224816,29.99911,step_filament_voltages
1736469428.340097,29.99911,step_filament_voltages
1736469429.3067923,29.99911,step_filament_voltages
1736469430.3242996,29.99911,step_filament_voltages
1736469431.341886,29.99911,step_filament_voltages
1736469432.3084378,29.99911,step_filament_voltages
1736469433.3262417,29.99911,step_filament_voltages
1736469434.3440728,29.99911,step_filament_voltages
1736469435.1572506,29.99911,step_filament_voltages
1736469436.1751227,29.99911,step_filament_voltages
1736469437.1928937,29.99911,step_filament_voltages
1736469438.1593575,29.99911,step_filament_voltages
1736469439.2789822,29.99911,step_filament_voltages
1736469440.2455173,29.99911,step_filament_voltages
1736469441.212139,29.99911,step_filament_voltages
1736469442.1787934,29.99911,step_filament_voltages
1736469443.1962898,29.99911,step_filament_voltages
1736469444.1629682,29.99911,step_filament_voltages
1736469445.1293576,29.99911,step_filament_voltages
1736469446.1470497,29.99911,step_filament_voltages
1736469447.2667785,29.99911,step_filament_voltages
1736469448.2841315,29.99911,step_filament_voltages
1736469449.301779,29.99911,step_filament_voltages
1736469450.2682903,29.99911,step_filament_voltages
1736469451.285834,29.99911,step_filament_voltages
1736469452.3034809,29.99911,step_filament_voltages
1736469453.3211136,29.99911,step_filament_voltages
1736469454.236732,29.99911,step_filament_voltages
1736469455.254168,29.99911,step_filament_voltages
1736469456.3226135,29.99911,step_filament_voltages
1736469457.2893894,29.99911,step_filament_voltages
1736469458.3580055,29.99911,step_filament_voltages
1736469459.3242064,29.99911,step_filament_voltages
1736469460.2401154,29.99911,step_filament_voltages
1736469461.2577245,29.99911,step_filament_voltages
1736469462.2752864,29.99911,step_filament_voltages
1736469463.13991,29.99911,step_filament_voltages
1736469464.1572366,29.99911,step_filament_voltages
1736469465.174747,29.99911,step_filament_voltages
1736469466.1412895,29.99911,step_filament_voltages
1736469467.158918,29.99911,step_filament_voltages
1736469468.1762059,29.99911,step_filament_voltages
1736469469.295932,29.99911,step_filament_voltages
1736469470.3134038,29.99911,step_filament_voltages
1736469471.3309817,29.99911,step_filament_voltages
1736469472.2974107,29.99911,step_filament_voltages
1736469473.3150318,29.99911,step_filament_voltages
1736469474.3324196,29.99911,step_filament_voltages
1736469475.2990487,29.99911,step_filament_voltages
1736469476.1645672,29.99911,step_filament_voltages
1736469477.1821713,29.99911,step_filament_voltages
1736469478.1485248,29.99911,step_filament_voltages
1736469479.1658974,29.99911,step_filament_voltages
1736469480.1832294,29.99911,step_filament_voltages
1736469481.1498249,29.99911,step_filament_voltages
1736469482.167257,29.99911,step_filament_voltages
1736469483.18457,29.99911,step_filament_voltages
