Time,Value,Segment UID
1736469318.1466267,0.5406262,step_filament_voltages
1736469319.1633906,0.5404627,step_filament_voltages
1736469320.1292253,0.5404627,step_filament_voltages
1736469321.1459281,0.5404627,step_filament_voltages
1736469322.1625354,0.5402992,step_filament_voltages
1736469323.1273222,0.5402992,step_filament_voltages
1736469324.1441088,0.5402992,step_filament_voltages
1736469325.05902,0.5402992,step_filament_voltages
1736469326.0247066,0.5402992,step_filament_voltages
1736469327.0415473,0.5401357,step_filament_voltages
1736469328.0581946,0.5401357,step_filament_voltages
1736469329.0237536,0.5401357,step_filament_voltages
1736469330.0405664,0.5401357,step_filament_voltages
1736469331.0572767,0.5401357,step_filament_voltages
1736469332.0230856,0.5399722,step_filament_voltages
1736469333.192279,0.5399722,step_filament_voltages
1736469334.2089646,0.5399722,step_filament_voltages
1736469335.1747997,0.5399722,step_filament_voltages
1736469336.1914098,0.5509223,step_filament_voltages
1736469337.2082446,0.5507588,step_filament_voltages
1736469338.2248952,0.5507588,step_filament_voltages
1736469339.190499,0.5505953,step_filament_voltages
1736469340.207301,0.5505953,step_filament_voltages
1736469341.173082,0.5505953,step_filament_voltages
1736469342.1388505,0.5504318,step_filament_voltages
1736469343.1554325,0.5504318,step_filament_voltages
1736469344.1212714,0.5504318,step_filament_voltages
1736469345.1378164,0.5504318,step_filament_voltages
1736469346.1544871,0.5502683,step_filament_voltages
1736469347.170902,0.5502683,step_filament_voltages
1736469348.1369705,0.5502683,step_filament_voltages
1736469349.153288,0.5502683,step_filament_voltages
1736469350.1695535,0.5502683,step_filament_voltages
1736469351.1352673,0.5502683,step_filament_voltages
1736469352.1519103,0.5501048,step_filament_voltages
1736469353.0664485,0.5501048,step_filament_voltages
1736469354.0321612,0.5501048,step_filament_voltages
1736469355.0487916,0.5501048,step_filament_voltages
1736469356.0651646,0.5610549,step_filament_voltages
1736469357.0306182,0.5607279,step_filament_voltages
1736469358.0471258,0.5607279,step_filament_voltages
1736469359.0637805,0.5605644,step_filament_voltages
1736469360.0292366,0.5605644,step_filament_voltages
1736469361.045811,0.5605644,step_filament_voltages
1736469362.0622773,0.5604009,step_filament_voltages
1736469363.0279522,0.5604009,step_filament_voltages
1736469364.0449762,0.5604009,step_filament_voltages
1736469365.0611205,0.5604009,step_filament_voltages
1736469366.0775187,0.5604009,step_filament_voltages
1736469367.297833,0.5602373,step_filament_voltages
1736469368.3142912,0.5602373,step_filament_voltages
1736469369.2799366,0.5602373,step_filament_voltages
1736469370.2965105,0.5602373,step_filament_voltages
1736469371.313247,0.5600739,step_filament_voltages
1736469372.3295784,0.5600739,step_filament_voltages
1736469373.2953305,0.5600739,step_filament_voltages
1736469374.312095,0.5600739,step_filament_voltages
1736469375.328398,0.5600739,step_filament_voltages
1736469376.2942371,0.570697,step_filament_voltages
1736469377.3105235,0.5705335,step_filament_voltages
1736469378.2255144,0.5705335,step_filament_voltages
1736469379.1911442,0.5705335,step_filament_voltages
1736469380.2075758,0.57037,step_filament_voltages
1736469381.2242208,0.57037,step_filament_voltages
1736469382.1897957,0.57037,step_filament_voltages
1736469383.2062557,0.5702065,step_filament_voltages
1736469384.2229056,0.5702065,step_filament_voltages
1736469385.1884587,0.5702065,step_filament_voltages
1736469386.2050705,0.5702065,step_filament_voltages
1736469387.2216213,0.5702065,step_filament_voltages
1736469388.1872997,0.570043,step_filament_voltages
1736469389.203784,0.570043,step_filament_voltages
1736469390.2203999,0.570043,step_filament_voltages
1736469391.1858926,0.570043,step_filament_voltages
1736469392.3043802,0.5698795,step_filament_voltages
1736469393.3209896,0.5698795,step_filament_voltages
1736469394.2868512,0.5698795,step_filament_voltages
1736469395.3032115,0.5698795,step_filament_voltages
1736469396.3198383,0.5805026,step_filament_voltages
1736469397.3361962,0.5803391,step_filament_voltages
1736469398.3020365,0.5801756,step_filament_voltages
1736469399.3184447,0.5800121,step_filament_voltages
1736469400.3350587,0.5800121,step_filament_voltages
1736469401.3005533,0.5800121,step_filament_voltages
1736469402.3171864,0.5800121,step_filament_voltages
1736469403.333596,0.5798486,step_filament_voltages
1736469404.2991283,0.5798486,step_filament_voltages
1736469405.3158677,0.5798486,step_filament_voltages
1736469406.3324573,0.5798486,step_filament_voltages
1736469407.2472649,0.5798486,step_filament_voltages
1736469408.2636342,0.5796851,step_filament_voltages
1736469409.2803228,0.5796851,step_filament_voltages
1736469410.2461095,0.5796851,step_filament_voltages
1736469411.262636,0.5796851,step_filament_voltages
1736469412.2793326,0.5796851,step_filament_voltages
1736469413.2442384,0.5795216,step_filament_voltages
1736469414.260779,0.5795216,step_filament_voltages
1736469415.277575,0.5795216,step_filament_voltages
1736469416.2941241,0.5899812,step_filament_voltages
1736469417.3109152,0.5898177,step_filament_voltages
1736469418.32751,0.5896542,step_filament_voltages
1736469419.2932868,0.5896542,step_filament_voltages
1736469420.3090417,0.5896542,step_filament_voltages
1736469421.3258035,0.5894907,step_filament_voltages
1736469422.1896994,0.5894907,step_filament_voltages
1736469423.2064989,0.5894907,step_filament_voltages
1736469424.2232265,0.5894907,step_filament_voltages
1736469425.1889508,0.5894907,step_filament_voltages
1736469426.2055035,0.5893272,step_filament_voltages
1736469427.2224617,0.5893272,step_filament_voltages
1736469428.239037,0.5893272,step_filament_voltages
1736469429.204965,0.5893272,step_filament_voltages
1736469430.221346,0.5891637,step_filament_voltages
1736469431.2372103,0.5891637,step_filament_voltages
1736469432.2032216,0.5891637,step_filament_voltages
1736469433.218875,0.5891637,step_filament_voltages
1736469434.2348413,0.5890002,step_filament_voltages
1736469435.3012512,0.5890002,step_filament_voltages
1736469436.3180346,0.5992963,step_filament_voltages
1736469437.3338578,0.5992963,step_filament_voltages
1736469438.299859,0.5991327,step_filament_voltages
1736469439.2134979,0.5991327,step_filament_voltages
1736469440.1794496,0.5989692,step_filament_voltages
1736469441.1452858,0.5989692,step_filament_voltages
1736469442.314446,0.5989692,step_filament_voltages
1736469443.3313444,0.5989692,step_filament_voltages
1736469444.29716,0.5988057,step_filament_voltages
1736469445.2619627,0.5988057,step_filament_voltages
1736469446.2784574,0.5988057,step_filament_voltages
1736469447.1932907,0.5988057,step_filament_voltages
1736469448.209651,0.5986422,step_filament_voltages
1736469449.2264616,0.5986422,step_filament_voltages
1736469450.192152,0.5986422,step_filament_voltages
1736469451.208886,0.5986422,step_filament_voltages
1736469452.2251894,0.5986422,step_filament_voltages
1736469453.2416494,0.5984787,step_filament_voltages
1736469454.1564646,0.5984787,step_filament_voltages
1736469455.1730132,0.5984787,step_filament_voltages
1736469456.240317,0.6086113,step_filament_voltages
1736469457.2060893,0.6084478,step_filament_voltages
1736469458.2732866,0.6082843,step_filament_voltages
1736469459.2392216,0.6082843,step_filament_voltages
1736469460.1538477,0.6082843,step_filament_voltages
1736469461.170295,0.6082843,step_filament_voltages
1736469462.187017,0.6081208,step_filament_voltages
1736469463.2542896,0.6081208,step_filament_voltages
1736469464.321858,0.6081208,step_filament_voltages
1736469465.338154,0.6079572,step_filament_voltages
1736469466.3039825,0.6079572,step_filament_voltages
1736469467.3203292,0.6079572,step_filament_voltages
1736469468.3370297,0.6079572,step_filament_voltages
1736469469.200642,0.6079572,step_filament_voltages
1736469470.2172577,0.6077937,step_filament_voltages
1736469471.2340782,0.6077937,step_filament_voltages
1736469472.199775,0.6077937,step_filament_voltages
1736469473.0637245,0.6077937,step_filament_voltages
1736469474.080225,0.6076303,step_filament_voltages
1736469475.0459816,0.6076303,step_filament_voltages
1736469476.0623672,0.6177629,step_filament_voltages
1736469477.0791037,0.6175993,step_filament_voltages
1736469478.0449028,0.6174358,step_filament_voltages
1736469479.0616362,0.6174358,step_filament_voltages
1736469480.0780988,0.6172723,step_filament_voltages
1736469481.044108,0.6172723,step_filament_voltages
1736469482.0604706,0.6172723,step_filament_voltages
1736469483.0771983,0.6171088,step_filament_voltages
1736469484.0939455,0.6171088,step_filament_voltages
1736469485.0593271,0.6171088,step_filament_voltages
1736469486.076085,0.6171088,step_filament_voltages
1736469487.0925741,0.6169453,step_filament_voltages
1736469488.058094,0.6169453,step_filament_voltages
1736469489.0750601,0.6169453,step_filament_voltages
1736469490.091425,0.6169453,step_filament_voltages
1736469491.3118632,0.6167818,step_filament_voltages
1736469492.3285542,0.6167818,step_filament_voltages
1736469493.3451633,0.6167818,step_filament_voltages
1736469494.311289,0.6167818,step_filament_voltages
1736469495.3276062,0.6166183,step_filament_voltages
1736469496.344185,0.6265874,step_filament_voltages
1736469497.3097494,0.6264238,step_filament_voltages
1736469498.3261745,0.6264238,step_filament_voltages
1736469499.241089,0.6262603,step_filament_voltages
1736469500.2068324,0.6262603,step_filament_voltages
1736469501.2232149,0.6260968,step_filament_voltages
1736469502.189098,0.6260968,step_filament_voltages
1736469503.1547241,0.6260968,step_filament_voltages
1736469504.1712818,0.6260968,step_filament_voltages
1736469505.1878765,0.6260968,step_filament_voltages
1736469506.153773,0.6259333,step_filament_voltages
1736469507.2211597,0.6259333,step_filament_voltages
1736469508.18712,0.6259333,step_filament_voltages
1736469509.1526377,0.6257698,step_filament_voltages
1736469510.1695366,0.6257698,step_filament_voltages
1736469511.1861932,0.6257698,step_filament_voltages
1736469512.1520154,0.6257698,step_filament_voltages
1736469513.1686392,0.6256063,step_filament_voltages
1736469514.1857712,0.6256063,step_filament_voltages
1736469515.151223,0.6256063,step_filament_voltages
1736469516.1679697,0.6354119,step_filament_voltages
1736469517.1843433,0.6352484,step_filament_voltages
1736469518.1501074,0.6350849,step_filament_voltages
1736469519.1667855,0.6350849,step_filament_voltages
1736469520.081562,0.6349214,step_filament_voltages
1736469521.251205,0.6349214,step_filament_voltages
1736469522.0640283,0.6349214,step_filament_voltages
1736469523.0808263,0.6347579,step_filament_voltages
1736469524.0973275,0.6347579,step_filament_voltages
1736469525.3178506,0.6347579,step_filament_voltages
1736469526.3343275,0.6347579,step_filament_voltages
1736469527.3510902,0.6345943,step_filament_voltages
1736469528.3168154,0.6345943,step_filament_voltages
1736469529.3334193,0.6345943,step_filament_voltages
1736469530.3500085,0.6344308,step_filament_voltages
1736469531.3160756,0.6344308,step_filament_voltages
1736469532.3327985,0.6344308,step_filament_voltages
1736469533.3494387,0.6344308,step_filament_voltages
1736469534.3150516,0.6342673,step_filament_voltages
1736469535.3319244,0.6342673,step_filament_voltages
1736469536.348629,0.6439094,step_filament_voltages
1736469537.31428,0.6437459,step_filament_voltages
1736469538.3308725,0.6437459,step_filament_voltages
1736469539.3478034,0.6435824,step_filament_voltages
1736469540.3135555,0.6435824,step_filament_voltages
1736469541.3303819,0.6435824,step_filament_voltages
1736469542.346997,0.6434188,step_filament_voltages
1736469543.3127615,0.6434188,step_filament_voltages
1736469544.329322,0.6434188,step_filament_voltages
1736469545.3462327,0.6432554,step_filament_voltages
1736469546.3119144,0.6432554,step_filament_voltages
1736469547.328746,0.6432554,step_filament_voltages
1736469548.3453,0.6430919,step_filament_voltages
1736469549.2593787,0.6430919,step_filament_voltages
1736469550.2250068,0.6430919,step_filament_voltages
1736469551.292647,0.6430919,step_filament_voltages
1736469552.207517,0.6429284,step_filament_voltages
1736469553.2241595,0.6429284,step_filament_voltages
1736469554.240097,0.6429284,step_filament_voltages
1736469555.2059832,0.6429284,step_filament_voltages
1736469556.170826,0.652407,step_filament_voltages
1736469557.085513,0.6522434,step_filament_voltages
1736469558.3569162,0.6520799,step_filament_voltages
1736469559.3228297,0.6520799,step_filament_voltages
1736469560.3397791,0.6520799,step_filament_voltages
1736469561.3560688,0.6519164,step_filament_voltages
1736469562.3218172,0.6519164,step_filament_voltages
1736469563.3382435,0.6519164,step_filament_voltages
1736469564.3547425,0.6517529,step_filament_voltages
1736469565.3203182,0.6517529,step_filament_voltages
1736469566.3368626,0.6517529,step_filament_voltages
1736469567.353469,0.6515894,step_filament_voltages
1736469568.3191905,0.6515894,step_filament_voltages
1736469569.3357928,0.6515894,step_filament_voltages
