Time,Value,Segment UID
1736469319.876589,1.404042,step_filament_voltages
1736469320.8932755,1.404042,step_filament_voltages
1736469321.909944,1.404042,step_filament_voltages
1736469322.8746252,1.404042,step_filament_voltages
1736469323.891495,1.404042,step_filament_voltages
1736469324.9082096,1.404042,step_filament_voltages
1736469325.8740134,1.404042,step_filament_voltages
1736469326.8907175,1.404042,step_filament_voltages
1736469327.9073286,1.404042,step_filament_voltages
1736469328.8729968,1.404042,step_filament_voltages
1736469329.8898666,1.404242,step_filament_voltages
1736469330.906344,1.404042,step_filament_voltages
1736469331.872209,1.404042,step_filament_voltages
1736469332.8887174,1.404042,step_filament_voltages
1736469333.9054549,1.404042,step_filament_voltages
1736469334.871131,1.404042,step_filament_voltages
1736469335.8878706,1.454586,step_filament_voltages
1736469336.9043763,1.454586,step_filament_voltages
1736469337.9212337,1.454586,step_filament_voltages
1736469338.886951,1.454586,step_filament_voltages
1736469339.903546,1.454586,step_filament_voltages
1736469340.920313,1.454586,step_filament_voltages
1736469341.8858235,1.454587,step_filament_voltages
1736469342.9026184,1.454587,step_filament_voltages
1736469343.8682892,1.454587,step_filament_voltages
1736469344.8851435,1.454587,step_filament_voltages
1736469345.9018037,1.454587,step_filament_voltages
1736469346.9184182,1.454587,step_filament_voltages
1736469347.8839169,1.454587,step_filament_voltages
1736469348.9004939,1.454587,step_filament_voltages
1736469349.9169335,1.454587,step_filament_voltages
1736469350.8827415,1.454587,step_filament_voltages
1736469351.899071,1.454587,step_filament_voltages
1736469352.9155147,1.454587,step_filament_voltages
1736469353.8811557,1.454587,step_filament_voltages
1736469354.8977532,1.454587,step_filament_voltages
1736469355.9142323,1.504931,step_filament_voltages
1736469356.8796372,1.504931,step_filament_voltages
1736469357.8964372,1.504931,step_filament_voltages
1736469358.9130425,1.504931,step_filament_voltages
1736469359.878447,1.504931,step_filament_voltages
1736469360.8952043,1.504931,step_filament_voltages
1736469361.9115636,1.504931,step_filament_voltages
1736469362.8771875,1.504931,step_filament_voltages
1736469363.8936112,1.504931,step_filament_voltages
1736469364.9102364,1.504931,step_filament_voltages
1736469365.9267836,1.504931,step_filament_voltages
1736469366.8923037,1.504931,step_filament_voltages
1736469367.909002,1.504931,step_filament_voltages
1736469368.874483,1.504931,step_filament_voltages
1736469369.8911257,1.504931,step_filament_voltages
1736469370.9078157,1.504932,step_filament_voltages
1736469371.924215,1.504932,step_filament_voltages
1736469372.8898394,1.504932,step_filament_voltages
1736469373.9065452,1.504932,step_filament_voltages
1736469374.9230666,1.504932,step_filament_voltages
1736469375.8887215,1.555475,step_filament_voltages
1736469376.9053545,1.555476,step_filament_voltages
1736469377.922128,1.555476,step_filament_voltages
1736469378.887529,1.555476,step_filament_voltages
1736469379.904204,1.555476,step_filament_voltages
1736469380.9205701,1.555476,step_filament_voltages
1736469381.886152,1.555476,step_filament_voltages
1736469382.902848,1.555476,step_filament_voltages
1736469383.9194477,1.555476,step_filament_voltages
1736469384.8848555,1.555476,step_filament_voltages
1736469385.9014406,1.555476,step_filament_voltages
1736469386.918122,1.555476,step_filament_voltages
1736469387.8838532,1.555476,step_filament_voltages
1736469388.9004307,1.555476,step_filament_voltages
1736469389.9169624,1.555476,step_filament_voltages
1736469390.8825004,1.555476,step_filament_voltages
1736469391.8990464,1.555476,step_filament_voltages
1736469392.9155693,1.555476,step_filament_voltages
1736469393.881172,1.555476,step_filament_voltages
1736469394.8977566,1.555476,step_filament_voltages
1736469395.9143012,1.605821,step_filament_voltages
1736469396.9308546,1.605821,step_filament_voltages
1736469397.896437,1.605821,step_filament_voltages
1736469398.9129832,1.605821,step_filament_voltages
1736469399.8785162,1.605821,step_filament_voltages
1736469400.895154,1.605821,step_filament_voltages
1736469401.911558,1.605821,step_filament_voltages
1736469402.9282286,1.605821,step_filament_voltages
1736469403.8938012,1.605821,step_filament_voltages
1736469404.9104369,1.605821,step_filament_voltages
1736469405.926996,1.605821,step_filament_voltages
1736469406.8926027,1.605821,step_filament_voltages
1736469407.9091969,1.605821,step_filament_voltages
1736469408.9260383,1.605821,step_filament_voltages
1736469409.8914945,1.605821,step_filament_voltages
1736469410.9081469,1.605821,step_filament_voltages
1736469411.924869,1.605821,step_filament_voltages
1736469412.8895102,1.605821,step_filament_voltages
1736469413.9062743,1.605822,step_filament_voltages
1736469414.923004,1.605822,step_filament_voltages
1736469415.888769,1.656366,step_filament_voltages
1736469416.9054692,1.656366,step_filament_voltages
1736469417.9221957,1.656366,step_filament_voltages
1736469418.888086,1.656366,step_filament_voltages
1736469419.903528,1.656366,step_filament_voltages
1736469420.9202583,1.656366,step_filament_voltages
1736469421.8861578,1.656366,step_filament_voltages
1736469422.9028137,1.656366,step_filament_voltages
1736469423.9193995,1.656366,step_filament_voltages
1736469424.8851852,1.656366,step_filament_voltages
1736469425.9020503,1.656366,step_filament_voltages
1736469426.918858,1.656366,step_filament_voltages
1736469427.9353898,1.656366,step_filament_voltages
1736469428.9012098,1.656366,step_filament_voltages
1736469429.9178557,1.656366,step_filament_voltages
1736469430.9337277,1.656366,step_filament_voltages
1736469431.8994267,1.656366,step_filament_voltages
1736469432.9151442,1.656366,step_filament_voltages
1736469433.9311564,1.656366,step_filament_voltages
1736469434.8959112,1.656367,step_filament_voltages
1736469435.9126406,1.707111,step_filament_voltages
1736469436.9283838,1.707111,step_filament_voltages
1736469437.894118,1.707111,step_filament_voltages
1736469438.9100041,1.707111,step_filament_voltages
1736469439.926621,1.707111,step_filament_voltages
1736469440.8922544,1.707111,step_filament_voltages
1736469441.9092453,1.707111,step_filament_voltages
1736469442.925841,1.707111,step_filament_voltages
1736469443.8914657,1.707111,step_filament_voltages
1736469444.9072618,1.707111,step_filament_voltages
1736469445.9240344,1.707111,step_filament_voltages
1736469446.8895643,1.707111,step_filament_voltages
1736469447.9061487,1.707111,step_filament_voltages
1736469448.9228709,1.707111,step_filament_voltages
1736469449.8884578,1.707111,step_filament_voltages
1736469450.90507,1.707111,step_filament_voltages
1736469451.92188,1.707111,step_filament_voltages
1736469452.9381368,1.707111,step_filament_voltages
1736469453.9036908,1.707111,step_filament_voltages
1736469454.920226,1.707111,step_filament_voltages
1736469455.936982,1.757656,step_filament_voltages
1736469456.902246,1.757656,step_filament_voltages
1736469457.919002,1.757656,step_filament_voltages
1736469458.935534,1.757656,step_filament_voltages
1736469459.901074,1.757656,step_filament_voltages
1736469460.917646,1.757656,step_filament_voltages
1736469461.9348662,1.757656,step_filament_voltages
1736469462.8998096,1.757656,step_filament_voltages
1736469463.916362,1.757656,step_filament_voltages
1736469464.9329503,1.757656,step_filament_voltages
1736469465.8985293,1.757657,step_filament_voltages
1736469466.9149363,1.757657,step_filament_voltages
1736469467.9316022,1.757657,step_filament_voltages
1736469468.8972092,1.757657,step_filament_voltages
1736469469.9138055,1.757657,step_filament_voltages
1736469470.9305117,1.757657,step_filament_voltages
1736469471.8962004,1.757657,step_filament_voltages
1736469472.9127748,1.757657,step_filament_voltages
1736469473.9322517,1.757657,step_filament_voltages
1736469474.8951397,1.757657,step_filament_voltages
1736469475.91185,1.808001,step_filament_voltages
1736469476.9283214,1.808002,step_filament_voltages
1736469477.8940654,1.808002,step_filament_voltages
1736469478.9108138,1.808002,step_filament_voltages
1736469479.9274359,1.808002,step_filament_voltages
1736469480.8931763,1.808002,step_filament_voltages
1736469481.9098303,1.808002,step_filament_voltages
1736469482.9262853,1.808002,step_filament_voltages
1736469483.94293,1.808002,step_filament_voltages
1736469484.9087458,1.808002,step_filament_voltages
1736469485.925274,1.808002,step_filament_voltages
1736469486.942006,1.808002,step_filament_voltages
1736469487.9073682,1.808002,step_filament_voltages
1736469488.9240863,1.808002,step_filament_voltages
1736469489.9408464,1.808002,step_filament_voltages
1736469490.9064806,1.808002,step_filament_voltages
1736469491.923255,1.808002,step_filament_voltages
1736469492.9395883,1.808002,step_filament_voltages
1736469493.9054203,1.808002,step_filament_voltages
1736469494.922009,1.808002,step_filament_voltages
1736469495.9385178,1.858547,step_filament_voltages
1736469496.9040818,1.858547,step_filament_voltages
1736469497.9208782,1.858547,step_filament_voltages
1736469498.937497,1.858547,step_filament_voltages
1736469499.9031053,1.858547,step_filament_voltages
1736469500.9198453,1.858547,step_filament_voltages
1736469501.9361866,1.858547,step_filament_voltages
1736469502.9019337,1.858547,step_filament_voltages
1736469503.9188032,1.858547,step_filament_voltages
1736469504.9351707,1.858548,step_filament_voltages
1736469505.900954,1.858548,step_filament_voltages
1736469506.9174504,1.858548,step_filament_voltages
1736469507.934288,1.858548,step_filament_voltages
1736469508.8999472,1.858348,step_filament_voltages
1736469509.916796,1.858548,step_filament_voltages
1736469510.9333978,1.858548,step_filament_voltages
1736469511.8991196,1.858548,step_filament_voltages
1736469512.9160566,1.858548,step_filament_voltages
1736469513.9326437,1.858548,step_filament_voltages
1736469514.8985662,1.858548,step_filament_voltages
1736469515.9151008,1.908893,step_filament_voltages
1736469516.931628,1.908893,step_filament_voltages
1736469517.8972895,1.908893,step_filament_voltages
1736469518.913968,1.908893,step_filament_voltages
1736469519.930934,1.908893,step_filament_voltages
1736469520.9474626,1.908893,step_filament_voltages
1736469521.9132283,1.908893,step_filament_voltages
1736469522.9299898,1.908893,step_filament_voltages
1736469523.9465487,1.908893,step_filament_voltages
1736469524.9124873,1.908893,step_filament_voltages
1736469525.9289625,1.908893,step_filament_voltages
1736469526.9455736,1.908893,step_filament_voltages
1736469527.911326,1.908893,step_filament_voltages
1736469528.9279532,1.908893,step_filament_voltages
1736469529.9445667,1.908893,step_filament_voltages
1736469530.9103844,1.908893,step_filament_voltages
1736469531.927077,1.908893,step_filament_voltages
1736469532.9439814,1.908893,step_filament_voltages
1736469533.9095669,1.908893,step_filament_voltages
1736469534.9264567,1.908894,step_filament_voltages
1736469535.943135,1.959438,step_filament_voltages
1736469536.9089372,1.959439,step_filament_voltages
1736469537.9254942,1.959439,step_filament_voltages
1736469538.9422543,1.959439,step_filament_voltages
1736469539.907974,1.959439,step_filament_voltages
1736469540.9249053,1.959439,step_filament_voltages
1736469541.9413602,1.959439,step_filament_voltages
1736469542.9072564,1.959439,step_filament_voltages
1736469543.9239829,1.959439,step_filament_voltages
1736469544.94062,1.959439,step_filament_voltages
1736469545.9064336,1.959439,step_filament_voltages
1736469546.9232807,1.959439,step_filament_voltages
1736469547.9399743,1.959439,step_filament_voltages
1736469548.9557953,1.959439,step_filament_voltages
1736469549.9214387,1.959439,step_filament_voltages
1736469550.9381278,1.959439,step_filament_voltages
1736469551.903889,1.959439,step_filament_voltages
1736469552.9206448,1.959439,step_filament_voltages
1736469553.9352787,1.959239,step_filament_voltages
1736469554.9532125,1.959439,step_filament_voltages
1736469555.917961,2.009784,step_filament_voltages
1736469556.9345832,2.009785,step_filament_voltages
1736469557.9515688,2.009785,step_filament_voltages
1736469558.9172924,2.009785,step_filament_voltages
1736469559.933963,2.009785,step_filament_voltages
1736469560.9508488,2.009785,step_filament_voltages
1736469561.916217,2.009785,step_filament_voltages
1736469562.9328642,2.009785,step_filament_voltages
1736469563.9493246,2.009785,step_filament_voltages
1736469564.9148123,2.009785,step_filament_voltages
1736469565.9314153,2.009785,step_filament_voltages
1736469566.9480526,2.009785,step_filament_voltages
1736469567.9136374,2.009785,step_filament_voltages
1736469568.9303303,2.009785,step_filament_voltages
1736469569.9467597,2.009785,step_filament_voltages
1736469570.9634917,2.009785,step_filament_voltages
1736469571.9291146,2.009785,step_filament_voltages
1736469572.9459808,2.009785,step_filament_voltages
1736469573.9111938,2.009785,step_filament_voltages
1736469574.9278548,2.009785,step_filament_voltages
1736469575.944378,2.06073,step_filament_voltages
1736469576.9100866,2.06073,step_filament_voltages
1736469577.9266033,2.06053,step_filament_voltages
1736469578.9433393,2.06073,step_filament_voltages
1736469579.9087756,2.06073,step_filament_voltages
1736469580.9256074,2.06073,step_filament_voltages
1736469581.9421074,2.06053,step_filament_voltages
1736469582.907713,2.06053,step_filament_voltages
1736469583.9243598,2.06073,step_filament_voltages
1736469584.9407587,2.06073,step_filament_voltages
1736469585.9574423,2.06073,step_filament_voltages
1736469586.9231174,2.06053,step_filament_voltages
1736469587.9398031,2.06053,step_filament_voltages
1736469588.9563756,2.06073,step_filament_voltages
1736469589.9220092,2.06073,step_filament_voltages
1736469590.9385686,2.060531,step_filament_voltages
1736469591.955179,2.060531,step_filament_voltages
1736469592.9210932,2.06073,step_filament_voltages
1736469593.9375327,2.06073,step_filament_voltages
1736469594.954169,2.06073,step_filament_voltages
1736469595.9197853,2.111076,step_filament_voltages
1736469596.9362252,2.111076,step_filament_voltages
1736469597.952875,2.111076,step_filament_voltages
1736469598.918383,2.111077,step_filament_voltages
1736469599.9349842,2.111077,step_filament_voltages
1736469600.9517508,2.111077,step_filament_voltages
1736469601.9680643,2.111077,step_filament_voltages
1736469602.9335225,2.111077,step_filament_voltages
1736469603.9500604,2.111077,step_filament_voltages
1736469604.9154282,2.111077,step_filament_voltages
1736469605.931978,2.111077,step_filament_voltages
1736469606.9483569,2.111077,step_filament_voltages
1736469607.9649801,2.111077,step_filament_voltages
1736469608.9303083,2.111077,step_filament_voltages
1736469609.9470217,2.111077,step_filament_voltages
1736469610.9631672,2.111077,step_filament_voltages
1736469611.9314604,2.111077,step_filament_voltages
1736469612.9451888,2.111077,step_filament_voltages
1736469613.9614341,2.111077,step_filament_voltages
1736469614.9269464,2.111077,step_filament_voltages
1736469615.9433038,2.161623,step_filament_voltages
1736469616.9597306,2.161623,step_filament_voltages
1736469617.9251163,2.161423,step_filament_voltages
1736469618.9417334,2.161623,step_filament_voltages
1736469619.958156,2.161423,step_filament_voltages
1736469620.9237285,2.161623,step_filament_voltages
1736469621.9401586,2.161623,step_filament_voltages
1736469622.9568617,2.161623,step_filament_voltages
1736469623.9222126,2.161623,step_filament_voltages
1736469624.9388077,2.161623,step_filament_voltages
1736469625.9552317,2.161623,step_filament_voltages
1736469626.9206474,2.161623,step_filament_voltages
1736469627.9372997,2.161623,step_filament_voltages
1736469628.9537413,2.161623,step_filament_voltages
1736469629.9192648,2.161424,step_filament_voltages
1736469630.935564,2.161623,step_filament_voltages
1736469631.9523695,2.161623,step_filament_voltages
1736469632.9180775,2.161623,step_filament_voltages
1736469633.9346437,2.161623,step_filament_voltages
1736469634.9514065,2.161623,step_filament_voltages
1736469635.9172933,2.211969,step_filament_voltages
1736469636.9338377,2.211969,step_filament_voltages
1736469637.9503524,2.211969,step_filament_voltages
1736469638.967045,2.211969,step_filament_voltages
1736469639.932543,2.211969,step_filament_voltages
1736469640.9490988,2.211969,step_filament_voltages
1736469641.9657948,2.211969,step_filament_voltages
1736469642.931446,2.211969,step_filament_voltages
1736469643.9478922,2.211969,step_filament_voltages
1736469644.9644735,2.211969,step_filament_voltages
1736469645.9301867,2.211969,step_filament_voltages
1736469646.9469345,2.211969,step_filament_voltages
1736469647.9633412,2.211969,step_filament_voltages
1736469648.9290836,2.21197,step_filament_voltages
1736469649.9454963,2.21197,step_filament_voltages
1736469650.962261,2.21197,step_filament_voltages
1736469651.9279366,2.21197,step_filament_voltages
1736469652.9443898,2.21197,step_filament_voltages
1736469653.9611912,2.21197,step_filament_voltages
1736469654.9268863,2.21197,step_filament_voltages
1736469655.9434114,2.262515,step_filament_voltages
1736469656.9600968,2.262516,step_filament_voltages
1736469657.9255795,2.262516,step_filament_voltages
1736469658.9422657,2.262516,step_filament_voltages
1736469659.9588664,2.262516,step_filament_voltages
1736469660.9243999,2.262516,step_filament_voltages
1736469661.9411376,2.262516,step_filament_voltages
1736469662.9577382,2.262516,step_filament_voltages
1736469663.9235697,2.262516,step_filament_voltages
1736469664.9400072,2.262516,step_filament_voltages
1736469665.9566262,2.262516,step_filament_voltages
1736469666.973278,2.262516,step_filament_voltages
1736469667.9390943,2.262516,step_filament_voltages
1736469668.9555326,2.262516,step_filament_voltages
1736469669.9720538,2.262516,step_filament_voltages
1736469670.937744,2.262516,step_filament_voltages
1736469671.9542494,2.262516,step_filament_voltages
1736469672.9706168,2.262516,step_filament_voltages
1736469673.9364543,2.262516,step_filament_voltages
1736469674.9529734,2.262516,step_filament_voltages
1736469675.9697316,2.312862,step_filament_voltages
1736469676.9350612,2.312862,step_filament_voltages
1736469677.9513726,2.312862,step_filament_voltages
1736469678.9682636,2.312862,step_filament_voltages
1736469679.9337928,2.312862,step_filament_voltages
1736469680.9504015,2.312862,step_filament_voltages
1736469681.9668326,2.312862,step_filament_voltages
1736469682.9323115,2.312862,step_filament_voltages
1736469683.9519582,2.312862,step_filament_voltages
1736469684.965583,2.312862,step_filament_voltages
1736469685.93124,2.312862,step_filament_voltages
1736469686.947781,2.312863,step_filament_voltages
1736469687.9641674,2.312863,step_filament_voltages
